GNa,GNaL,Gto,GKr_,GKs_,GK1,Gncx,GKb,GpCa,PCa_,Pnak,PNab,PCab,SERCA_total,RyR_total,Leak_total,Trans_total
1.535282669,1.450325756,0.814263399,1.171380151,1.501415957,0.773712202,0.745660289,0.883106089,1.34028804,1.089662747,0.953119127,0.719672698,0.730092108,1.005667618,1.118340187,1.098707471,0.753348713
0.926509515,1.058522385,1.046720279,1.068139286,0.799464625,1.183661305,1.370141032,0.942105077,0.901852081,1.163525122,0.780286603,0.789562702,1.006727632,0.790552725,0.873938576,0.954290329,1.358928875
0.990401574,0.952862551,1.433337871,0.547075235,1.184631252,1.02361305,0.645729486,1.008703979,0.978234375,0.991866694,1.20317192,1.230229164,1.674839379,1.232005887,0.964389582,0.808696474,1.737670061
1.369850413,1.29253352,1.224818407,1.124084367,0.843160583,1.259611567,0.966104012,1.005930149,0.990321703,0.873022263,0.699550647,1.449636258,1.824443556,0.988078281,1.209180046,1.138805413,0.608793681
0.760670891,0.620342497,0.81029631,1.6559816,1.027743505,0.724469899,1.239676916,1.15894319,0.911339435,1.182701654,0.91823549,0.685665335,0.959848325,0.750130973,0.854488458,1.016034039,1.044398106
1.098516032,0.972458401,1.213202689,1.292529242,0.673657874,1.209789602,1.048412993,1.477459148,1.058147937,0.801211523,0.541233248,0.696017685,1.047499275,0.667634683,0.657257464,1.043482248,1.771470087
0.619462577,0.498547614,0.766667414,1.17626684,0.949394687,1.006539432,1.225594526,1.551570342,0.560855141,0.878738777,0.803201332,0.462034421,0.675846401,1.433826667,1.22888473,1.027714334,1.238653372
0.95429235,0.894242538,1.252082037,1.559592096,0.76936957,1.384900894,1.017059911,1.467773247,1.343949457,0.755922498,1.776274425,1.066585642,1.607317731,0.6366804,0.904599021,0.890342595,1.049148488
0.918153405,1.140613962,1.92036269,1.5941547,1.680634941,1.178374163,0.81303633,1.117752722,1.225961007,1.363636034,1.255286263,0.678798316,0.664785392,0.848455429,1.164177405,1.590880646,0.972017293
0.692443482,1.494186344,1.023357433,1.451926715,1.210611597,0.823846538,0.746695359,0.500372332,0.966144571,0.956228889,0.888203876,0.996354069,1.229610907,1.256437913,1.084693606,0.76665431,1.187913651
0.647267775,1.339362949,2.08305283,0.786894952,1.004852136,1.447307273,0.527571826,0.561469185,0.928687522,1.369303994,2.762940908,1.35658626,1.212062641,0.842250298,0.58583108,0.971117632,1.054937314
1.643986992,1.033977987,1.61693549,1.259891795,1.274167202,0.656036499,1.269011992,1.217851894,0.810836467,1.12166617,1.145876543,1.242132205,1.420417976,1.024487509,1.176871136,1.003221655,1.344191955
1.371507957,0.694465421,1.303847267,0.959305618,1.09698664,0.902355509,0.962667675,1.09959593,1.297457879,1.30429437,1.111367981,1.118765851,1.441998514,1.766959395,0.702096186,0.712913098,1.454661493
1.153904887,1.599190327,0.825643659,0.746922999,1.027505321,1.05815247,1.16982817,1.163468142,0.652055098,0.940802704,0.930349602,0.674001509,1.260601282,0.718790247,1.075538238,0.589955565,1.092431778
1.408531264,0.877583751,0.745232842,1.265258106,0.986649299,1.017398448,1.445817759,1.729588956,0.769096084,0.863467002,1.025793804,1.495796493,1.185673521,0.879356618,1.350819968,1.19059533,0.952554068
1.062384408,1.72815533,0.927513802,1.462426566,1.427466885,0.85221267,1.226408906,1.309354196,1.634255756,0.677748244,0.785167279,0.491709983,0.632578391,0.581295142,1.233600195,0.827723291,2.461116189
1.276880302,0.953163357,0.910454492,1.27689918,1.424741485,1.549271223,1.510707151,1.387880299,0.992592298,0.992191222,0.768169642,1.124983696,0.658774142,0.884691333,0.884900843,1.028524101,0.906577044
0.67526949,0.706362319,0.678175421,1.096924578,1.138501226,0.570120542,0.713872824,0.895128589,1.176992327,1.064740778,1.29454728,0.82133413,0.666767373,1.027245605,0.783163847,1.256940739,0.602407799
0.522728481,0.761285869,0.9766728,1.126870033,1.104773251,0.590160257,1.15230858,1.271052554,0.787007585,1.356378888,0.844758733,1.057701927,1.217800346,1.148786361,1.093439058,1.194189611,0.911057674
1.20523835,0.626225283,0.840530048,1.327399837,0.897204135,0.831278422,0.925821319,1.321132802,0.685963648,1.263967317,1.271237992,0.822559839,0.712686673,1.314085224,1.130949444,1.037328692,1.055773403
1.115991896,1.432079845,1.219944879,1.026589228,1.34143382,1.766495991,1.078589532,1.345259503,0.720847066,1.411626744,0.843436858,1.227817559,0.885014167,0.520023727,0.551252901,0.659976663,1.178054193
0.905132594,0.724235469,1.756761472,0.930026012,0.785077854,1.080627958,0.624041942,0.854994364,1.030140006,1.871824347,1.093756809,1.263108139,1.366002644,0.851606953,1.113015428,0.601435337,1.153013275
0.952553104,1.063785947,0.77594391,1.466665158,0.85671157,0.827307593,1.225628406,1.485250698,1.054676622,0.729213692,1.366911756,0.544652423,0.742194481,1.588074396,1.85500977,1.06681579,1.028124025
0.583350434,1.252314519,0.927825001,0.791246282,0.854986437,0.867766744,0.963460594,0.720465639,1.064719446,1.087080391,1.280915714,1.610681713,0.905349795,1.174739095,0.871778449,1.668961307,0.866735999
0.898595654,1.327729612,1.387284185,0.953203691,0.904657885,0.844831283,0.944366923,0.878298388,0.568881838,0.921812757,1.091349184,0.824311313,0.83355804,0.988089008,0.782288648,0.688342891,1.588784005
1.176436948,0.703579381,1.809252398,1.002782005,1.418322993,1.260338829,0.997507633,1.09903544,0.82975922,1.034489725,1.292720016,0.842860014,0.940397224,1.256250019,0.74413574,0.729559722,0.91643352
1.230030566,1.381565848,0.726179215,0.56474443,0.624229633,0.698035253,0.679214851,0.974084524,0.883573049,1.618529692,1.24786117,0.689611597,1.048226768,1.109488181,1.142679881,0.895578584,0.740451574
0.848001102,1.013116226,1.231283142,1.007939533,0.794324753,1.633448924,0.433456334,1.151564731,1.571066434,0.960625031,0.966635753,2.074200678,1.626909037,0.990034798,0.926582692,0.782244987,1.586038831
0.771155539,0.87677091,0.721173237,0.693341613,1.236432524,0.97925891,0.864249609,0.925902086,0.96841447,0.752269332,0.93858229,1.274583598,1.158091896,0.901084043,1.104451383,0.774516829,0.832606074
1.064084043,1.016159368,0.54422441,0.745212426,0.863814068,0.937463834,0.857243035,1.216914057,1.475151193,1.352753873,1.123090113,1.425874772,1.181102524,1.81970383,0.92694645,1.110051211,0.872376631
0.745308561,0.795767986,0.680407056,0.913588443,0.808827566,1.595373453,1.171611311,0.559742373,1.419929726,0.851926902,0.622894557,1.444169716,1.091448521,1.128825444,0.787026152,0.956143237,0.970937412
1.246023443,0.793029748,0.907835959,0.874366466,1.13258414,1.458963338,1.703904627,1.872889249,0.73980403,0.803050409,1.790742341,0.847184833,1.52249836,0.62743436,0.870059995,0.754789086,1.398892938
1.249277517,1.566947563,1.598475089,1.23242202,0.858514777,1.313074268,1.104086166,0.714628336,0.845730244,1.566360185,0.707684129,0.795801696,1.182935739,0.744328673,0.685922618,1.068782431,0.766568143
1.169225975,0.902698535,0.901253924,0.549101913,0.99685129,1.92542463,1.096721375,0.735424219,1.105632268,1.244366255,0.672432768,1.534873806,1.070841971,0.913786487,0.737645188,1.021261153,0.738397231
0.882540851,0.985908636,1.149875069,0.881272929,1.021108852,0.598017092,1.350805188,0.742735409,0.919233774,1.052281267,1.307960876,1.008079163,0.838342719,0.721724053,0.989158736,0.950119749,0.987859315
0.856979147,1.105108715,1.231651359,0.922074482,1.81672157,0.737184273,0.668851535,1.633019026,0.757124984,0.944851592,0.742715857,0.792913289,0.952309887,0.874308449,1.297140733,0.882010522,1.463362697
0.626341518,1.092498901,1.486000302,0.932552804,1.448619248,0.929568031,0.827117721,0.689682888,1.378804503,0.677909175,0.906766894,0.792974469,0.918415191,1.043936156,1.073377874,0.776207648,1.107646534
0.958801008,0.934098118,0.695750065,1.097573343,1.63860745,1.252000816,0.966088952,1.188801512,1.057099316,1.187516147,1.037672275,1.61115152,1.037642564,1.211095115,1.262896023,1.488973967,0.954380271
1.019873174,0.86512024,0.969791494,1.198774039,0.799200852,1.60798545,1.759698385,0.803553888,0.901161907,1.148533626,1.128470992,0.978807899,1.613279737,0.778410846,1.024397088,1.101911994,0.748212306
0.923529707,1.293443165,1.177867796,1.743902693,1.348279038,1.031348754,0.562415396,0.961442664,0.794065363,2.048249551,1.0234443,1.125997434,0.966813442,0.577693972,1.872801912,1.113744695,0.787963568
1.613081632,1.047662708,1.055040008,0.903644495,0.632865369,0.808300007,0.771063159,1.021675915,1.04779315,0.946809452,1.2452107,1.072859166,0.770805807,0.744709123,0.915695194,1.280615589,1.059969306
0.808125812,0.813587148,1.187501402,1.142895873,0.671804584,0.637651985,1.356340777,0.99177924,0.953006386,1.12036055,0.968363044,1.150756066,0.615806614,1.004431191,0.988734631,1.128785979,1.09590041
1.040350584,0.74093489,0.899187198,1.032183658,1.331928484,1.149629473,1.083299977,0.652485082,1.033878426,1.421704661,0.530107748,0.478082987,0.912600415,1.12689941,0.599454044,1.255862947,1.062868394
1.157252805,0.874790078,1.102634065,0.993988798,0.567484029,1.106839261,1.106654634,1.135756973,1.034441054,0.965140966,0.446692042,0.757816805,0.805637433,1.284091665,0.843709062,0.741006932,1.212131179
0.714258743,1.639478259,0.912102166,0.792777701,0.666129039,0.906850169,1.593551056,1.20736387,0.734721433,0.941215938,1.294752824,0.961842719,0.782444962,1.090407995,0.712187747,1.302642794,0.753320803
0.550286789,0.751573717,1.080457647,1.432554433,1.394714918,0.616436468,0.898535653,0.9974184,0.995625409,1.067293812,1.055544998,0.930647618,0.81228455,0.814261887,1.322839851,0.695888872,0.897416094
1.213364744,0.721336267,0.60077045,0.679017835,1.177846797,1.897628333,0.841089147,1.280892008,1.622440094,1.440192312,1.622833006,1.366187485,0.929301498,0.640491118,0.898657237,1.112218943,1.734074536
1.078628892,1.343406229,0.856956365,0.674896394,0.813674639,0.700725266,1.342745749,0.960209326,0.699764107,0.939701613,0.775936528,1.53308814,1.564307222,0.799943229,0.893764381,1.135680541,1.034827465
1.358934812,0.653276275,2.146854612,0.898178325,1.127942896,0.809079216,0.73624008,1.405212095,1.011630716,1.071729628,1.038440487,1.685128961,1.22093043,1.229072158,1.450184246,1.309439156,0.708199516
0.614126629,1.190642146,1.769589889,1.606452422,1.318254768,0.75474847,0.801591732,1.055415191,0.961222716,1.297420507,1.483371541,0.978702217,1.388970206,1.158103913,0.604081529,0.783912684,0.797983413
0.947011297,1.040212112,1.519146987,1.235979814,1.41744229,0.797633295,1.101394838,1.633477635,0.823379261,1.223822296,1.465309744,1.157641804,0.761834391,0.867264805,0.81887321,0.860186645,0.911498067
0.828202849,1.162149186,1.650496388,0.629695424,0.921638019,1.107930678,1.156398089,1.33083327,1.040191717,0.592992231,1.221803925,0.848067822,0.909145548,0.839618218,0.951930473,0.755375747,1.428224726
0.89194255,1.487052569,1.122551122,0.89713713,0.879929931,1.123154654,1.311056218,1.24027432,1.683414583,0.738857738,0.947420907,1.130524125,1.246447538,1.024895063,0.602929439,0.538744741,1.726819274
1.324314337,0.949834409,0.976763486,0.832675921,1.186090575,0.95393556,0.725748513,0.910504306,0.994876305,0.961078024,1.142713414,0.470359932,0.789348133,0.966373391,1.15285456,1.228108099,1.175779265
1.541748266,0.784436507,0.643155134,1.136128716,1.335435985,1.337931755,1.169637729,1.300090254,1.048562226,1.599524791,1.500543434,1.264601416,1.395157509,1.568287031,0.96106402,1.458399947,1.388172079
1.433452323,0.968327416,1.204241337,1.387204474,0.875806185,0.680969365,1.218517614,1.062164521,1.144543518,0.996087029,0.775734755,1.323045476,1.091453383,0.937988026,0.987862635,0.933878921,0.660781909
1.375231334,1.017719626,0.844187913,1.219932161,1.437236469,1.146193492,1.159595688,1.068746201,0.841648144,1.040478879,1.402970728,1.235999263,0.981998722,1.19372009,0.830371429,0.699713704,0.481616644
1.10964897,1.244117086,1.186903602,0.586682037,1.031499569,1.786850049,1.322074245,0.955758137,0.868958668,0.896205083,1.08051778,0.764625187,0.872556893,0.918599707,1.389509074,1.357085053,1.09501326
1.074704051,1.264948446,0.943738634,0.67563452,0.794787971,1.264612865,0.979611938,1.121834101,1.097932276,1.253095905,1.332634128,1.180506675,1.116452709,0.709347966,1.320809999,1.369328466,1.103766811
0.843368765,0.625388027,1.008955259,1.199798164,1.333873409,0.963039375,0.86522202,1.67551906,1.671108062,2.049479314,0.754897982,1.0499882,1.123792457,1.228136468,0.862822888,0.942103223,0.911656979
0.781423591,1.02040234,0.882771856,1.287290715,1.194887566,1.093848973,1.204540115,1.852294087,0.92724154,2.223486238,1.746034654,0.55396558,0.84410813,0.673569468,1.062509315,0.727951893,0.876348837
0.691786726,0.574643618,0.799090358,0.9259895,1.227743254,1.036100154,0.899691135,1.072918017,0.710728119,1.094513053,1.364801961,1.427164211,0.905030575,1.357938748,0.66778021,1.013667538,1.186414485
0.642129492,0.837484196,0.925239551,1.502380785,0.739563562,1.367886348,0.925152699,0.830472345,0.900050658,1.898111711,0.831271381,1.025998474,0.860036984,1.235835883,1.036560581,0.974619223,1.155595142
1.887233874,1.030153731,1.273795876,1.356727743,0.755769032,1.555429272,1.343781912,0.79931065,1.099244092,0.760104593,1.44644744,1.313788691,1.017935948,1.083729796,0.862202997,0.871324214,0.945157846
1.29843995,1.183562606,1.179290563,2.053411388,1.147053216,1.217162307,0.831899451,0.994408537,0.732410818,1.177930003,0.818060003,1.341321389,0.980315756,0.898199105,0.662105655,1.290719084,1.293622507
1.879883714,1.195130815,1.197930833,1.006960392,1.259345998,0.800238696,0.971521766,0.741878929,0.691163607,0.576202386,1.611113753,2.027023719,1.257610275,0.53025578,0.973258032,1.304012033,0.813416041
0.732476401,1.029898011,1.579515241,1.1188147,1.450200981,1.01985357,0.815387101,1.166569015,1.016237518,1.894651888,0.782015853,0.644990639,1.629216821,1.219122465,1.529791368,0.926844737,1.14468214
0.915765277,1.186211777,0.655926883,0.915815175,0.964771692,0.810578118,0.62306475,1.09010621,1.074720518,1.205306019,1.337170383,1.081864134,1.044465128,1.432276349,1.319722902,0.790449124,0.580119877
1.345383409,0.997787667,0.940714435,0.811376638,0.829023099,1.149079489,1.255380802,1.164067056,1.05549017,1.420069841,0.9473191,0.745383616,1.062030481,0.956721624,0.736413889,1.181251513,1.084369549
1.167679278,1.168062194,0.948454432,0.720560583,0.70054607,1.106841255,1.584275876,1.120011923,1.331051178,0.86325682,1.09863514,0.788474905,1.250106321,0.919277899,0.380952211,1.786807955,0.914271817
0.872566643,1.048056775,0.924613739,0.981734488,0.877684078,0.71813357,0.871417003,1.092263176,0.943241466,1.614946361,2.531045942,0.769736503,0.729134402,0.746260993,0.966926839,1.109186404,1.047559935
1.580456149,1.333210408,0.743897781,0.931315877,0.864385257,0.98181815,0.825327321,0.806866513,1.055932421,0.913220135,0.99934798,0.957469968,1.066328475,0.821812798,1.515392425,1.199060529,0.437526357
1.213098211,1.324082659,0.651849352,1.698777215,0.988145392,0.63712615,0.88030323,0.823010263,1.601812946,0.518241222,0.784955765,1.24966747,0.614193825,1.507431809,0.655306744,0.767474609,0.901254324
1.179651531,1.001527735,1.301081958,0.849538266,1.602660092,1.027967746,0.57552799,0.762448633,0.744014709,0.712519091,1.219249835,0.999940459,0.964194603,0.792877904,1.033175422,0.809936605,1.740880473
1.082779575,0.860782095,0.939083315,0.595047633,1.287231067,1.066974344,1.389131401,1.204821508,0.787692938,0.693120599,0.857914477,0.717859793,0.929167865,0.519068527,0.744290458,1.152616891,1.27754445
1.134245029,1.114466634,0.745659563,0.552309026,1.347640565,1.175164179,1.142999764,1.216851055,0.876870424,1.400452461,1.333701473,0.831284759,0.984929695,1.222325684,1.411937017,1.345593939,0.566733425
0.39825529,0.619010038,0.775773059,1.013348916,0.982843443,0.963882852,1.364987646,1.035798224,1.302781396,0.977416728,0.760082526,1.433223942,0.882683566,1.156251163,0.998048161,0.854593343,1.148153543
1.317963792,1.467447655,1.726526369,1.224792618,1.323984008,1.266780146,0.738999287,0.965992628,1.13399077,0.70971512,0.935154851,0.9243266,1.070802754,1.106095102,1.227568353,1.342075674,0.93738665
1.364090425,0.954017787,1.033790887,1.313672711,0.980375794,0.804103545,0.858546536,0.824451452,0.722362098,1.447547084,0.53499176,1.039653687,1.063842976,0.937963515,0.6324873,0.849365477,0.734662791
0.888710474,1.153380855,0.981144078,0.845595429,0.802022102,0.659689528,0.786822892,0.832463567,0.967473693,1.132330174,1.071466833,1.014567709,1.359347133,0.946865842,0.91664179,1.277060782,1.101529534
0.873450562,0.955125838,0.768203476,0.943827293,1.060208589,1.61359309,0.875830249,0.881093747,1.070089986,1.044900481,1.00291128,0.54071689,1.483210461,1.20371436,0.88180929,0.82169526,0.812983864
0.928253251,1.430474883,0.62558261,0.592409737,0.992797643,0.667339185,0.917445878,0.79821323,1.138279081,0.878647313,1.03723287,1.129138714,1.156177138,0.915762889,0.476711727,1.078598748,0.756727711
0.671733536,1.359622991,0.763089946,0.821400156,1.126878505,2.021002081,0.75307655,1.710611346,1.158505561,0.764998861,1.25767127,0.868505382,0.877102259,0.540414351,0.952907169,1.172601792,1.082590955
1.376469975,0.887878297,1.202922477,0.706572127,0.94373335,1.089685303,1.241556358,1.011674772,1.108428707,1.457655616,1.452455857,1.072921461,1.590744789,1.051370383,1.009494962,1.530588151,1.306838495
1.00114005,0.71375048,0.928106502,1.309441927,0.679479434,1.358639852,0.891121138,0.811210361,0.802257478,0.527861293,0.972120496,0.604260041,0.998504287,0.838409068,0.887114976,1.037965731,1.050549611
0.91797433,0.887498956,0.925969553,0.755298515,0.675541442,0.713490158,1.1715865,1.001634025,1.309910856,1.424749255,0.795239997,0.572243144,0.938630782,1.230461656,1.567467712,1.023084281,0.869847577
0.781502782,1.027551397,0.976037238,0.689672689,0.903997907,1.148851258,1.53326596,1.179493005,1.790966504,0.81213685,1.057097022,1.045248626,0.724052316,0.96945329,0.909729802,0.894063373,0.89648333
1.002655896,1.475159436,0.892505816,0.998400635,0.610130492,1.05740892,1.024521277,0.823574565,1.117460896,0.917593672,0.92178839,1.30107298,0.758293663,1.032868614,1.036321854,1.240521335,1.248226912
1.47278685,1.187708579,0.752114722,0.743113322,0.884399633,0.851504329,1.335960357,1.357429657,1.065441177,1.360576323,1.033496079,1.44135971,0.683433374,1.285165074,1.116713606,0.936197571,1.286938733
0.843872503,1.185233488,0.968716537,1.029090833,1.410833339,0.8618586,1.075206498,1.258983268,0.704983964,1.031348504,0.950384541,1.081790258,1.008776302,0.781596878,1.319182416,1.564966239,1.159167803
1.014575736,0.88840447,1.055678799,0.627625153,1.645060704,1.322013183,0.577045625,0.674462813,1.188407234,0.95285134,0.990908805,1.038367139,1.055657164,1.209893998,0.642872446,1.358097216,0.727252308
1.574593399,1.490114056,1.123515711,1.375169338,0.707678325,1.280460977,1.315335891,0.734365218,1.042584874,2.357276487,1.33447286,1.199752638,0.706558909,0.565710796,0.976229781,0.737321255,0.648326602
1.13837998,1.965797584,0.871208308,1.027517943,2.186802634,0.73260341,1.078888398,0.923135125,1.484748111,1.034078247,1.464378634,1.25530044,0.605500114,0.80248217,0.672357994,0.635419816,1.314467621
0.959721935,0.742955915,1.367960466,1.72874841,1.234941653,0.781417553,0.873895983,1.234866549,1.018843724,1.360607073,0.744848531,0.917260148,0.807841054,0.702937944,1.29269836,0.904066019,0.921035651
0.732040301,0.808544639,0.964875139,1.91712588,0.893160284,1.270748156,0.753814961,1.29944065,1.308392715,1.239436031,1.117932143,0.95841066,1.197716706,0.581126478,0.881902495,1.432274981,1.010180458
0.90348251,1.450056185,1.049108168,1.225657085,0.64887195,0.641556076,1.157781095,0.897975197,0.578362616,0.872912619,0.898826651,0.68794475,1.068792633,1.105933391,0.786040424,1.487539381,0.863965373
1.006894615,1.276453524,0.565945474,1.756378699,0.916493372,0.781246567,1.088838519,0.850569523,1.329657068,1.489396677,1.14021345,0.599896197,0.795218845,1.00656552,0.549105058,0.728927897,1.045872351
0.793446339,1.094588029,1.058474475,1.036211927,2.079792129,1.222843466,0.815577363,1.014665092,1.416437878,1.720503174,1.227999409,1.228341561,1.185897462,1.170677124,0.984025394,0.936730078,1.029511845
1.195200113,0.984909082,1.491075133,1.250685587,1.070259131,1.491005922,1.297569217,1.107399335,0.760956266,1.491491685,0.962810442,1.009083882,1.377811813,1.036212703,0.711075363,0.919197163,0.785163764
0.687016334,1.112635512,0.901732191,0.767085388,0.839980938,1.46394118,0.698707832,1.156980807,1.051991083,0.699012496,1.012093843,1.285006501,1.179845312,0.965502893,0.743221054,0.855591509,0.861190176
1.453349568,1.255589383,0.874998966,0.568419377,0.801903692,1.111599857,0.727357511,0.998452086,1.55548272,1.628468274,1.054161075,1.186428902,1.236990133,1.181716412,0.862506366,1.060568764,1.168034523
0.462362892,0.773989337,1.515882808,1.216013476,1.067523833,1.169733281,1.426157715,0.753078436,1.13123504,0.568767427,1.040421111,1.45935599,0.802180802,1.17777675,1.332080707,0.808955047,1.097997781
0.949189249,0.861158593,0.819803308,0.704413475,0.870233514,0.756531197,0.986248691,1.599211319,0.914954527,1.338422499,1.157649189,0.99805861,0.970614432,0.955628379,0.694029428,1.839969539,0.651748589
0.895886469,1.022338425,0.65093255,1.263096632,0.987126716,0.933615856,1.531927182,1.224343229,1.674705731,1.48340777,0.848615296,1.453767858,0.882373645,0.977699858,0.873986465,1.133375428,1.380683748
0.860227737,1.331251474,1.670395741,1.330723216,0.662417973,0.979686566,1.098949017,1.022091397,0.853266779,0.590525309,1.43631719,1.242325693,0.892849415,0.674116951,1.191319727,0.77230085,0.930602692
1.334373585,0.905982555,1.116132223,0.819677853,0.790364688,0.942301252,0.679710741,1.762093364,1.163180721,0.795559876,0.997904491,0.949204636,0.933367294,1.262807474,1.557310157,1.297743736,1.041578816
1.00699028,0.874166059,0.820748633,0.790131584,0.775607532,1.003267756,0.620939646,0.962317834,0.635103645,0.922640128,0.758752475,1.339028706,0.604117162,0.798841145,0.798754975,0.87091527,0.943511227
0.925997448,1.347132806,1.04415901,0.860950719,1.095957893,1.177237121,0.586848188,0.948897513,1.814869554,1.017356095,1.05383451,0.696645963,1.291646449,0.911926776,1.077242125,1.1981728,0.939587545
1.212403946,0.963754793,1.033145775,1.195946626,1.310474717,0.92823719,0.746785882,1.136370619,1.481676777,0.830276124,1.161638595,0.978391264,1.104253252,0.967456836,0.757732152,0.786420127,0.691271952
1.717485043,1.072629946,1.629739584,0.763835081,0.860841611,1.682517019,0.665186775,0.676291223,1.820270733,1.343621866,1.07311178,1.397481908,1.215335977,1.253098505,1.538573501,1.470723822,1.074527734
1.508469021,0.740478583,0.47332448,1.120824939,1.045709778,0.838170144,1.04576903,1.51524255,1.109004612,0.91736116,1.031907423,0.639749033,0.725603137,0.709434866,1.939139648,1.186823422,1.345096503
0.802877954,1.270130857,1.130695451,0.880511991,0.584021007,1.87110376,1.833297061,0.72534563,1.454050748,0.915377428,0.830435793,0.871779944,1.051157679,0.650216919,1.035019352,0.630710148,0.949822191
1.457226293,0.809965369,0.93464695,1.13683796,0.939595855,0.840977322,0.588742093,0.88849778,1.408183056,1.133881436,0.706229619,0.959371064,1.248498347,1.046576645,0.498580268,0.726216118,1.614566457
0.832326145,1.085175799,1.188037636,0.804050095,1.096141578,0.68370108,0.814642693,0.828883044,1.05820426,1.777091557,1.19595148,0.604382605,0.790480294,1.565466763,1.169368166,0.721647136,1.49154899
0.989088423,0.810152712,0.996133205,0.814108127,0.800352389,0.800298114,1.84098672,0.547840759,1.359248737,0.870245644,1.179800856,0.644010825,1.248785017,0.926429337,0.734048874,0.990474212,0.97276114
1.128731424,0.912447077,1.251713989,1.096732474,1.465558925,1.532883256,0.863148106,0.920370042,1.378557434,1.837075705,1.475837772,1.065556426,1.620664418,0.714072582,0.928873797,0.788553405,1.52062276
0.855250499,1.01830225,1.104128023,0.887724046,0.737209108,0.905416311,0.906892578,0.700792333,0.669338198,1.063082039,1.231672183,0.999959011,0.828666102,0.607962813,0.738770005,0.829962648,0.914608189
1.068461695,1.278314892,1.107533913,0.656838545,1.262434945,0.722392886,0.865170054,0.798682911,1.203728994,0.586447147,1.188334538,0.765802471,0.663484149,0.770369693,0.682717064,0.752292878,1.404254101
0.717320744,1.405811267,1.18323515,1.105835902,0.837305199,1.206756735,0.812302828,0.779139609,0.822321635,0.860682827,1.155763848,0.541996194,0.85985495,0.640317259,1.417893465,1.599994239,0.813210998
1.167849508,1.112315132,1.305669893,1.241193225,1.063753033,0.796095195,1.562891611,0.735247827,0.968652496,0.896740889,1.34586557,1.471522273,1.523153226,0.652573791,1.114224465,1.002640573,0.827464676
0.909646373,0.689392658,0.785095099,0.748281589,0.763242915,0.960516924,1.060839001,0.744343298,0.627389287,0.728291839,1.19912784,0.652034279,1.110010326,0.872103118,0.755197881,1.087489791,0.658220608
0.890414079,0.497839839,0.78264308,0.667583462,0.584516966,0.764952685,1.010187318,0.907735908,1.929288297,0.947499239,0.76405447,1.2011113,0.75151858,0.963011526,0.701069165,0.892017903,0.905701837
1.222815232,0.69976528,0.646602466,0.805029649,1.10607071,1.750224011,0.829774903,0.947327143,0.619765472,1.433733707,1.191986838,1.244436664,0.534025752,1.398715934,0.979282445,0.830549624,0.8700907
1.76852508,1.355335621,1.720687945,0.848971771,0.632046665,0.88825681,0.722479135,0.716367071,0.892281648,0.637150909,0.761269606,1.033262099,0.78776762,0.922507673,0.990207351,0.897156139,1.23337106
1.145552393,1.568950594,1.64990623,0.854297444,1.161890991,0.745274258,1.150886556,0.60553963,0.595956887,0.758642044,0.576664645,1.021422392,1.3450572,1.096526705,1.215411956,0.743723524,1.297212167
0.820860482,1.407007461,1.250757374,0.945280298,1.086522082,0.893306875,0.77563116,1.064847152,0.921811615,0.889603013,1.114774871,0.906560021,1.648742,0.505818564,0.794685882,0.68317659,1.842379684
1.634433724,1.055018207,1.018690474,0.702410047,0.724695656,0.978969088,0.829468304,1.85938614,0.709798519,1.518011855,1.135931655,0.733212909,0.799028017,0.815844468,0.666963281,1.57998386,0.783215726
1.005093145,1.006039286,0.660335725,0.867314724,1.075715111,1.47110422,0.900038736,1.318623275,0.615305999,0.885255894,1.052952898,1.069692097,0.829370661,0.716413726,1.422737584,1.092330831,0.797734967
0.648945877,0.72913197,1.506338433,1.82529759,1.255732628,0.801636554,1.1085241,0.84977418,0.80939704,1.345133274,1.818545607,1.342914496,0.811511038,0.9227544,0.903352284,1.488707007,0.874353702
1.198799776,0.878978375,0.756976751,0.93595258,0.806350873,0.849519498,1.299928756,0.967109258,1.279375856,0.664553366,0.971195675,0.996042009,0.703126103,1.101310084,1.282842563,0.879709367,1.050696589
1.217163906,1.01404524,0.608518141,0.874057349,0.55027992,0.893576686,1.302791388,1.152702669,2.070915396,0.943771977,1.236448006,0.754850448,1.009419996,0.842788513,0.758337586,0.834556323,0.94161628
0.853284832,0.812590074,0.80484553,0.999602707,1.411007795,0.705905259,0.478838198,0.974642831,1.348404167,0.484637696,1.260147544,1.053663965,0.555492926,1.006024969,1.184461015,1.283479357,1.237008852
1.401611729,0.698016321,1.363886241,0.590303632,1.016153731,1.103034867,1.389176662,0.745650297,1.056089667,1.492659531,1.125369849,0.99052217,0.836432529,1.352730687,1.199244162,1.386141047,0.872736155
1.368549918,0.726525244,1.185094248,1.152691074,1.593250439,1.804803916,1.481079444,0.713455949,0.612050187,0.668625588,1.242849043,0.725004799,0.945118299,0.969186882,0.664640426,1.007514203,0.721106448
1.311100871,0.851659867,0.810937796,1.568304563,1.361114244,1.139350498,1.098076206,0.761648123,0.815135228,1.265650975,1.018232673,1.8611922,0.837878079,0.818363477,0.862085791,0.488793136,1.169948231
1.174787542,0.697323921,0.68848921,1.299002431,0.825667132,1.413777259,0.711593311,1.174690315,0.748978629,0.851857652,0.816064338,1.271518951,1.059940223,1.471486492,0.750224113,0.597724273,1.139782326
